0.29325,0.35961,0.93948
0.28264,0.33611,0.91682
0.29008,0.33226,0.92418
0.28473,0.31429,0.90231
0.28191,0.29973,0.90486
0.27585,0.28306,0.88407
0.2795,0.28031,0.89696
0.28469,0.26856,0.91224
0.28307,0.25675,0.9034
0.28072,0.2459,0.91123
0.28488,0.23717,0.90821
0.28193,0.22287,0.90892
0.2819,0.21211,0.89682
0.28155,0.20201,0.90946
0.29252,0.19769,0.92863
0.29425,0.18341,0.93341
0.29702,0.17668,0.94818
0.28977,0.16032,0.93417
0.28662,0.14965,0.92025
0.29325,0.13859,0.93857
0.30383,0.13419,0.98475
0.30142,0.11958,0.97191
0.30208,0.10907,0.97081
0.30379,0.095826,0.98274
0.29294,0.082442,0.93414
0.31,0.073155,0.99525
0.30241,0.061074,0.97332
0.2994,0.047073,0.96552
0.30151,0.037131,0.95608
0.2986,0.023304,0.96241
0.30033,0.013349,0.95911
0.29426,-0.00036772,0.94782
0.29297,-0.010072,0.93841
0.28911,-0.023156,0.92705
0.27576,-0.031351,0.8825
0.28184,-0.044906,0.90092
0.27156,-0.052553,0.8765
0.26722,-0.063631,0.85185
0.26051,-0.071138,0.8353
0.26133,-0.082381,0.83475
0.26074,-0.091778,0.833
0.26038,-0.10414,0.83853
0.27063,-0.11728,0.87037
0.26992,-0.12798,0.85955
0.26816,-0.1363,0.86019
0.27141,-0.15027,0.8699
0.27013,-0.15971,0.86809
0.26453,-0.16932,0.85306
0.27084,-0.18094,0.86927
0.27495,-0.19607,0.87762
0.27324,-0.20409,0.87516
0.27155,-0.21653,0.86973
0.27541,-0.2294,0.8856
0.2757,-0.24076,0.88117
0.27347,-0.24784,0.88328
0.28304,-0.26573,0.89534
0.27721,-0.27529,0.88526
0.27987,-0.28879,0.89961
0.28249,-0.29649,0.89767
0.28279,-0.31397,0.90077
0.27066,-0.30613,0.86448
0.27592,-0.32689,0.88184
0.282,-0.34126,0.90078
0.28345,-0.36356,0.90785
0.28908,0.3662,0.96612
0.28859,0.35225,0.95698
0.28947,0.34245,0.95884
0.28178,0.32135,0.94028
0.2826,0.31251,0.9404
0.28074,0.29652,0.93707
0.28022,0.28661,0.92302
0.28063,0.27332,0.92492
0.28135,0.26549,0.92878
0.28119,0.25334,0.94077
0.28298,0.24638,0.94756
0.28593,0.23361,0.95363
0.28655,0.22515,0.95726
0.28704,0.21212,0.96639
0.28605,0.20222,0.9619
0.28836,0.18903,0.9699
0.29187,0.18093,0.97161
0.29256,0.16756,0.97901
0.29673,0.1579,0.98395
0.30282,0.14834,1.0133
0.30415,0.13971,1.0225
0.31139,0.12688,1.0355
0.30941,0.11642,1.0333
0.31463,0.10297,1.0502
0.31013,0.09114,1.0356
0.30833,0.076088,1.0322
0.30833,0.06531,1.0329
0.30504,0.050101,1.0259
0.30547,0.039387,1.0126
0.30426,0.024749,1.0125
0.30568,0.01423,1.0131
0.2969,-0.0003657,0.99441
0.29689,-0.010579,0.99029
0.29587,-0.024677,0.98459
0.28521,-0.033779,0.95098
0.27745,-0.045979,0.92606
0.27227,-0.05452,0.90952
0.26639,-0.066173,0.89331
0.25945,-0.073805,0.86555
0.25844,-0.086171,0.8645
0.2582,-0.095492,0.86521
0.2618,-0.10868,0.8746
0.26711,-0.11952,0.89403
0.27106,-0.13536,0.91051
0.27755,-0.14625,0.91885
0.27757,-0.1598,0.92479
0.27757,-0.16883,0.92325
0.27795,-0.18187,0.92102
0.27973,-0.19427,0.93047
0.279,-0.20708,0.92792
0.27733,-0.21494,0.92528
0.27653,-0.22749,0.92248
0.27847,-0.23929,0.92899
0.27918,-0.25471,0.93784
0.27851,-0.26463,0.9355
0.27954,-0.27969,0.93217
0.27882,-0.28872,0.92844
0.27572,-0.29772,0.92254
0.27496,-0.30647,0.9199
0.27388,-0.31843,0.91616
0.27182,-0.32339,0.9097
0.27267,-0.33399,0.9064
0.2808,-0.35871,0.94267
0.27957,-0.37054,0.9384
0.28669,0.38258,1.0133
0.28794,0.366,0.98788
0.28686,0.35674,0.98534
0.28531,0.34115,0.98945
0.28071,0.32676,0.98378
0.28081,0.31307,0.97618
