0.25552,0.31583,0.81706
0.25318,0.30277,0.82198
0.25845,0.29496,0.81929
0.25819,0.28348,0.81984
0.26028,0.27875,0.82946
0.2644,0.27139,0.84552
0.27768,0.27427,0.88387
0.28399,0.26646,0.9048
0.29861,0.27183,0.95499
0.29716,0.25949,0.95222
0.30181,0.25161,0.96858
0.30958,0.24354,0.99534
0.30343,0.22986,0.96211
0.3039,0.21585,0.96787
0.30858,0.20982,0.98836
0.31369,0.19935,1.0093
0.30186,0.17923,0.96579
0.30399,0.16829,0.97966
0.30607,0.15861,0.98245
0.308,0.14595,0.98546
0.29062,0.12772,0.9278
0.28822,0.11326,0.91865
0.28128,0.101,0.89938
0.27245,0.086408,0.87629
0.25957,0.073539,0.83339
0.25028,0.059055,0.80074
0.23582,0.047851,0.75645
0.23554,0.036955,0.75416
0.23497,0.029075,0.7526
0.2353,0.01828,0.7502
0.23565,0.010505,0.75331
0.23525,-0.00029229,0.75287
0.23472,-0.0080722,0.75093
0.23568,-0.018992,0.75499
0.23865,-0.027079,0.76313
0.24585,-0.039361,0.78707
0.26679,-0.051365,0.85193
0.27542,-0.065482,0.87619
0.27441,-0.074884,0.87871
0.2725,-0.086984,0.87185
0.27369,-0.096821,0.88033
0.27363,-0.10902,0.87879
0.28133,-0.12051,0.89984
0.27996,-0.13288,0.89249
0.27909,-0.14304,0.89306
0.28137,-0.15554,0.89715
0.28181,-0.16607,0.90627
0.27843,-0.17619,0.88703
0.27775,-0.18608,0.88735
0.28064,-0.20125,0.89523
0.27534,-0.20468,0.88136
0.27729,-0.22034,0.88393
0.27305,-0.22753,0.87172
0.27309,-0.2386,0.87197
0.27432,-0.24834,0.87127
0.27275,-0.25869,0.8671
0.26652,-0.26285,0.85321
0.26794,-0.27553,0.85466
0.26669,-0.28372,0.85306
0.26684,-0.29728,0.85438
0.27034,-0.30696,0.8659
0.27183,-0.32245,0.85481
0.27664,-0.33972,0.88235
0.27362,-0.3468,0.87617
0.24425,0.31371,0.80868
0.24532,0.30337,0.8176
0.24722,0.29507,0.82178
0.25017,0.28528,0.8305
0.25161,0.28084,0.83846
0.25804,0.27736,0.86337
0.27278,0.27918,0.90433
0.28298,0.27947,0.94863
0.28974,0.27474,0.96852
0.29636,0.26662,0.98684
0.29917,0.2608,1.0011
0.30356,0.24852,1.0082
0.30539,0.24047,1.0222
0.30627,0.22656,1.0252
0.30712,0.21663,1.0272
0.31016,0.20321,1.0306
0.30961,0.19258,1.0288
0.31032,0.17824,1.0312
0.30564,0.16548,1.0232
0.29985,0.14793,1.0032
0.29738,0.13636,0.99007
0.29278,0.1199,0.97127
0.28935,0.10867,0.96315
0.28214,0.092921,0.94425
0.26294,0.077644,0.88002
0.24025,0.058875,0.80023
0.22699,0.047889,0.75642
0.22647,0.036965,0.75454
0.22647,0.029145,0.75244
0.22623,0.018354,0.75256
0.22589,0.010517,0.75234
0.22626,-0.00027936,0.7525
0.22622,-0.0080937,0.75367
0.22629,-0.018892,0.75413
0.22747,-0.026916,0.75734
0.23176,-0.038217,0.77369
0.26579,-0.053091,0.87995
0.26798,-0.066623,0.89189
0.27772,-0.078781,0.92188
0.27893,-0.092554,0.9266
0.27928,-0.10238,0.92996
0.27959,-0.11572,0.93086
0.27979,-0.12527,0.93019
0.28093,-0.13854,0.92924
0.28075,-0.14804,0.93169
0.28018,-0.16105,0.92991
