0.1356,0.16744,0.43673
0.13335,0.15637,0.42893
0.13471,0.15195,0.42474
0.13276,0.14641,0.42168
0.13272,0.14151,0.42827
0.13164,0.13529,0.42412
0.13193,0.13137,0.42056
0.13203,0.1239,0.42408
0.13353,0.12066,0.42475
0.13323,0.11451,0.42272
0.13317,0.11107,0.42787
0.13359,0.10574,0.42689
0.13468,0.10129,0.42874
0.13418,0.095307,0.43211
0.13586,0.091529,0.43591
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0.14072,0.055313,0.44663
0.14159,0.050943,0.45134
0.14179,0.044675,0.45229
0.14381,0.040204,0.4582
0.14423,0.03383,0.46114
0.14541,0.029508,0.46659
0.1468,0.022989,0.46792
0.14833,0.018306,0.47208
0.14969,0.011582,0.47838
0.1519,0.0067635,0.48694
0.15384,-0.00019084,0.49088
0.15662,-0.0054018,0.50579
0.16336,-0.013079,0.52065
0.22808,-0.026022,0.73452
0.291,-0.046297,0.93727
0.30223,-0.058074,0.96562
0.30113,-0.071701,0.96525
0.30308,-0.082488,0.97021
0.29552,-0.094172,0.94804
0.29524,-0.10354,0.94367
0.29692,-0.11846,0.94945
0.30304,-0.12966,0.96845
0.2983,-0.1419,0.95381
0.30336,-0.15455,0.96968
0.31102,-0.17266,0.99642
0.30567,-0.18063,0.97639
0.29712,-0.18858,0.9526
0.29361,-0.1954,0.93818
0.2872,-0.20521,0.91995
0.28664,-0.21507,0.91978
0.28871,-0.22902,0.92602
0.2812,-0.23284,0.90007
0.27659,-0.24285,0.88918
0.27905,-0.25254,0.89345
0.27539,-0.26184,0.87625
0.25558,-0.25385,0.82061
0.24601,-0.253,0.78465
0.23984,-0.25505,0.76902
0.23912,-0.26517,0.76323
0.23635,-0.2708,0.75903
0.23497,-0.28093,0.75534
0.2353,-0.28675,0.75178
0.23455,-0.297,0.74907
0.12873,0.16421,0.42825
0.12761,0.15631,0.42655
0.12746,0.1517,0.42122
0.12694,0.1459,0.42179
0.12697,0.14087,0.42176
0.12683,0.13501,0.42221
0.12644,0.12997,0.42188
0.12728,0.12511,0.42477
0.12761,0.1206,0.42364
0.12812,0.11537,0.4258
0.12839,0.11104,0.42597
0.12879,0.10547,0.42827
0.129,0.10144,0.4292
0.12937,0.095571,0.43136
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0.14235,0.018268,0.47265
0.1431,0.011583,0.47587
0.14535,0.0067738,0.4846
0.14742,-0.00018209,0.48972
0.14992,-0.0053511,0.49761
0.15409,-0.012839,0.51093
0.17271,-0.020535,0.57585
0.27852,-0.046435,0.92763
0.29143,-0.058251,0.96938
0.29867,-0.073937,0.99443
0.29923,-0.085313,1.0051
0.29826,-0.098696,0.99343
0.29798,-0.10892,0.99244
0.29756,-0.12299,0.99092
0.29766,-0.13418,0.99743
0.2973,-0.14824,0.9956
0.29806,-0.15832,0.99396
0.29629,-0.17205,0.99182
0.29698,-0.18226,0.99063
0.29743,-0.19585,0.99392
0.29692,-0.20765,0.99397
0.29614,-0.2193,0.98933
0.28627,-0.22224,0.95169
0.28488,-0.23473,0.9488
0.27915,-0.24046,0.92881
0.27432,-0.24912,0.91428
0.27265,-0.25502,0.90994
