0.31681,0.38953,1.0136
0.32502,0.38656,1.0361
0.32802,0.3774,1.0426
0.31962,0.35295,1.0239
0.32808,0.35409,1.057
0.32193,0.33226,1.0294
0.32075,0.31991,1.0228
0.32134,0.30393,1.0248
0.31935,0.28786,1.0153
0.3052,0.2656,0.983
0.30512,0.25215,0.97931
0.29974,0.23601,0.95687
0.29118,0.22113,0.93909
0.29252,0.20678,0.93439
0.28516,0.19445,0.92367
0.30008,0.18906,0.96193
0.30763,0.18173,0.97052
0.2017,0.11234,0.64869
0.19184,0.099401,0.6124
0.19085,0.089911,0.61068
0.1904,0.083952,0.60957
0.19173,0.075576,0.61412
0.19507,0.070328,0.62344
0.19378,0.061051,0.62066
0.20246,0.056612,0.64563
0.21079,0.049917,0.6742
0.19752,0.039859,0.6314
0.19247,0.030269,0.62143
0.19051,0.023635,0.60705
0.1872,0.014634,0.60139
0.18499,0.0082472,0.59307
0.18665,-0.00023088,0.59172
0.18353,-0.0064092,0.59013
0.18404,-0.014817,0.59284
0.18502,-0.020987,0.59119
0.18411,-0.029533,0.58697
0.18496,-0.035444,0.58998
0.18455,-0.04416,0.59394
0.18602,-0.050434,0.59224
0.18828,-0.059734,0.6043
0.19091,-0.067197,0.61292
0.19415,-0.077105,0.62154
0.20786,-0.089464,0.66363
0.21383,-0.10174,0.68508
0.21505,-0.11001,0.68774
0.20402,-0.11388,0.6532
0.19569,-0.11521,0.62717
0.19475,-0.12355,0.62248
0.19496,-0.13001,0.62316
0.1973,-0.14051,0.62914
0.19785,-0.14718,0.63277
0.19706,-0.15707,0.63294
0.19875,-0.1639,0.63498
0.20574,-0.17864,0.66042
0.2805,-0.255,0.89536
0.28368,-0.26991,0.90587
0.29062,-0.28684,0.92625
0.29981,-0.30871,0.95548
0.29386,-0.31182,0.92892
0.29767,-0.33186,0.95246
0.29228,-0.33378,0.93972
0.29555,-0.35207,0.95115
0.29478,-0.3598,0.94314
0.28936,-0.36625,0.91402
0.32119,0.41492,1.077
0.32794,0.40125,1.0855
0.32895,0.39001,1.0888
0.32791,0.37469,1.0827
0.32474,0.3622,1.0859
0.32601,0.34698,1.0902
0.3201,0.33176,1.0685
0.32112,0.31593,1.0711
0.31058,0.29498,1.0307
0.30804,0.27662,1.0263
0.29621,0.26071,0.99312
0.29669,0.24204,0.99005
0.29108,0.23115,0.97386
0.29192,0.21778,0.97665
0.2925,0.20802,0.97858
0.28933,0.18968,0.96509
0.19402,0.12179,0.64935
0.18507,0.10693,0.62028
0.1846,0.099736,0.61649
0.18402,0.090469,0.61272
0.18354,0.084176,0.61238
0.1839,0.075593,0.61341
0.18523,0.06956,0.61686
0.18618,0.060932,0.62072
0.18566,0.054479,0.62201
0.18579,0.045651,0.62266
0.1817,0.03817,0.60729
0.17801,0.029091,0.59293
0.17692,0.022808,0.58938
0.17629,0.014282,0.58606
0.17574,0.0082255,0.58552
0.17576,-0.00021718,0.58359
0.17427,-0.0062764,0.58319
0.17424,-0.014531,0.57984
0.17411,-0.020597,0.57967
